Iteration,Loss
0,1.168927572567077
1,0.32512637692666846
2,0.32512637692666846
3,0.32512637692666846
4,0.32512637692666846
5,0.32512637692666846
6,0.32512637692666846
7,0.32512637692666846
8,0.32512637692666846
9,0.32512637692666846
10,0.32512637692666846
11,0.32512637692666846
12,0.32512637692666846
13,0.32512637692666846
14,0.32512637692666846
15,0.32512637692666846
16,0.32512637692666846
17,0.32512637692666846
18,0.3246234029197903
19,0.3246234029197903
20,0.3246234029197903
21,0.3242180109111259
22,0.32412791387657786
23,0.32412791387657786
24,0.3238626194298715
25,0.3238335414529212
26,0.3237920318116126
27,0.3236657082036707
28,0.3235839629538828
29,0.3235839629538828
30,0.3235839629538828
31,0.3235839629538828
32,0.32356752670102396
33,0.32356752670102396
34,0.32356752670102396
35,0.32355061533470364
36,0.32355061533470364
37,0.3235445929571957
38,0.32354076704846296
39,0.32354076704846296
40,0.32354076704846296
41,0.32353887688746996
42,0.32353887688746996
43,0.3235386069234276
44,0.3235384534446456
45,0.3235382448517761
46,0.3235379494280438
47,0.32353777792767285
48,0.32353777792767285
49,0.32353777792767285
50,0.32353777560394503
51,0.32353777560394503
52,0.3235377293510657
53,0.3235377293510657
54,0.32353771602902226
55,0.32353769665198195
56,0.32353769646912744
57,0.32353769646912744
58,0.3235376897321499
59,0.32353768948626105
60,0.32353768948626105
61,0.3235376882442206
62,0.32353768350855294
63,0.3235376816937088
64,0.32353768119372206
65,0.32353768108834796
66,0.3235376808103618
67,0.3235376808103618
68,0.32353768057890747
69,0.32353768057890747
70,0.32353768057890747
71,0.32353768038751296
72,0.32353768038751296
73,0.32353768038751296
74,0.323537680152922
75,0.32353767997643323
76,0.32353767997643323
77,0.32353767997643323
78,0.32353767997643323
79,0.32353767997643323
80,0.32353767997643323
81,0.32353767997643323
82,0.3235376799643003
83,0.32353767991856036
84,0.32353767991856036
85,0.32353767991856036
86,0.32353767988994164
87,0.32353767988994164
88,0.3235376798898425
89,0.3235376798898425
90,0.3235376798882711
91,0.3235376798882711
92,0.3235376798882711
93,0.3235376798882711
94,0.3235376798882711
95,0.3235376798871695
96,0.3235376798871695
97,0.3235376798871695
98,0.3235376798871695
99,0.3235376798871695
100,0.3235376798871695
101,0.32353767988592275
102,0.32353767988592275
103,0.32353767988592275
104,0.3235376798857925
105,0.3235376798857925
106,0.3235376798857925
107,0.3235376798857925
108,0.3235376798857828
109,0.3235376798857828
110,0.32353767988570664
111,0.32353767988570664
112,0.32353767988570664
113,0.32353767988570664
114,0.32353767988570664
115,0.3235376798856705
