n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sim_seconds,sub_id,cluster_id
0.5961084789074207,2.150984177352644,0.005673221719892228,2.748756404888311,5.988998216773442,1.321944236755371,4.534867286682129,8.310931205749512,11.94080638885498,14.738722801208496,15.984383583068848,16.047008514404297,16.05660629272461,5.01,15,9
0.7553047003880153,25.719703398309917,310.2149416371289,2.9555152013031636,5.500862228678891,0.5946803092956543,1.8065690994262695,2.9219913482666016,3.633452892303467,3.955348014831543,4.068231582641602,4.11856746673584,4.156158924102783,4.742,7,3
0.3304778322996988,87.27692568418004,0.13723277817788013,2.181873006295043,5.0589448724585635,0.8050646781921387,2.6927785873413086,4.551318168640137,5.829647541046143,6.323841571807861,6.411010265350342,6.444047451019287,6.472350597381592,3.671,15,9
0.5632769151060113,52.888984695370524,0.0036649789602742635,2.5043140083097506,5.615718702279608,0.7824299335479736,2.5304884910583496,4.187381267547607,5.254687309265137,5.713933944702148,5.899787902832031,6.009910583496094,6.096306800842285,4.334,15,9
0.9852733271758471,5.681247101751989,1.949231350745149,2.615936805591292,6.0393136472197595,0.9952037334442139,3.149714708328247,5.30516242980957,6.833295822143555,7.575902938842773,7.9257001876831055,8.127533912658691,8.274941444396973,4.785,16,9
0.36806393081543143,55.87035921390325,266.28228117591266,2.2893192378259406,5.80745356468606,0.6062309741973877,2.0551559925079346,3.5206964015960693,4.58615779876709,5.029550552368164,5.043942451477051,5.043891906738281,5.043562889099121,4.246,16,9
0.7015386241753679,39.72065608724872,11.28768779328364,2.402960304978493,6.01576966972837,0.7184159755706787,2.257107973098755,3.6868598461151123,4.598335266113281,5.050427436828613,5.285299301147461,5.4407453536987305,5.563223838806152,4.596,16,9
0.40192694778289895,99.9680991561029,131.86253949532158,2.497036619167803,5.291445539529881,0.6167631149291992,1.9731817245483398,3.2311363220214844,4.013652324676514,4.311388969421387,4.399027347564697,4.452961444854736,4.500529766082764,4.35,7,3
0.3109099361523496,88.88542745256663,0.011249305833860617,2.6351392978829162,5.090932231083414,0.878786563873291,2.931218147277832,4.987620830535889,6.474310398101807,7.114315509796143,7.234611988067627,7.2674384117126465,7.2939581871032715,4.468,15,9
0.8063052068867089,2.476269281391423,0.022241329363574747,2.8640817765564632,5.731317697269406,1.260312795639038,4.166528701782227,7.31643009185791,10.066154479980469,11.720626831054688,12.40152359008789,12.644055366516113,12.76583480834961,5.188,15,9
0.5229994911018584,155.88132232154535,0.0043696069971495815,2.0401196912931985,5.76406990268287,0.4163665771484375,1.1219189167022705,1.7565593719482422,2.2012062072753906,2.510382652282715,2.7458696365356445,2.9366846084594727,3.097507953643799,3.936,6,3
0.8286746830377332,149.62002157116112,12.007241518318486,2.6860598183621076,5.845812824312416,0.34746575355529785,0.7114388942718506,1.0535924434661865,1.3669970035552979,1.6487071514129639,1.9019811153411865,2.1282436847686768,2.331524133682251,4.957,2,1
0.5344272471063554,156.99184573021202,0.08557409205302136,2.3480780498645504,5.158863146560431,0.45368003845214844,1.1944868564605713,1.8213119506835938,2.2455368041992188,2.5429272651672363,2.7719783782958984,2.959646224975586,3.1189675331115723,4.079,6,3
0.4791624848664462,3.025926072132187,0.3277554090543664,2.26094171603778,5.04160279689558,1.2685165405273438,4.328611373901367,8.093192100524902,11.627957344055176,14.156861305236816,14.618119239807129,14.624417304992676,14.630249977111816,4.045,15,9
0.733671165443258,1.150722036239634,57.26215115611356,2.243640869351773,5.22884480549806,1.1162230968475342,3.7713990211486816,6.879322528839111,9.754812240600586,11.68513298034668,12.486286163330078,12.56887435913086,12.569021224975586,4.051,16,9
0.7904304599695401,14.550835718626292,0.06606838913807575,2.3190528304504525,5.669617743266328,0.9022586345672607,2.889528274536133,4.825875282287598,6.127144813537598,6.707254409790039,6.955942153930664,7.103919982910156,7.2121992111206055,4.484,15,9
0.3088422571490866,4.562854508855347,0.01179725673769797,2.4783917750753366,5.417738059745286,1.3061707019805908,4.520698547363281,8.52851676940918,12.492177963256836,15.561197280883789,15.711965560913086,15.716951370239258,15.721302032470703,4.575,15,9
0.5228904191562831,198.80768433751751,1.474942920312319,2.609773768464372,5.319104660612485,0.42484402656555176,1.0410182476043701,1.5627624988555908,1.951233148574829,2.2455060482025146,2.482830286026001,2.6802289485931396,2.8487660884857178,4.55,2,1
