cell_id,n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sim_seconds
6,0.5735217631634452,3.7519011881100055,0.0214154262879064,2.8733120945025634,3.616008128687578,1.27988600730896,4.212254524230957,7.355501174926758,9.671456336975098,10.820107460021973,11.142833709716797,11.217309951782227,11.294940948486328,3.7884714603424072
6,0.5458833127044225,3.0194507562154036,0.012048676324733767,2.9715647876359927,3.1916322873505085,1.29268217086792,4.255573749542236,7.462430953979492,9.858194351196289,11.043359756469727,11.274711608886719,11.292987823486328,11.321599960327148,3.6386356353759766
6,0.5754157694792735,3.2645609049608937,0.0031199780936257355,2.6063898454423624,3.1500301092821177,1.2511932849884033,4.0841875076293945,7.086773872375488,9.201681137084961,10.184897422790527,10.419569969177246,10.478782653808594,10.547568321228027,3.2673754692077637
6,0.45521608641891265,6.565997461045695,0.00410156845972313,2.1413695115000206,2.1769986591624053,1.098038911819458,3.428720712661743,5.553832054138184,6.841374397277832,7.321052551269531,7.432191848754883,7.491105079650879,7.533684730529785,2.3579370975494385
6,0.5040431072109928,6.115763054921744,0.016825143061318482,2.794686265665471,2.786444632253677,1.2047576904296875,3.8268027305603027,6.414390563964844,8.08806037902832,8.77038288116455,8.944802284240723,9.054816246032715,9.161521911621094,3.120497941970825
6,0.5354824452267168,2.5228204902886446,0.01415080401262186,2.042702023716814,3.441507206442468,1.217677116394043,4.116167068481445,7.4802422523498535,10.180227279663086,11.681581497192383,12.036928176879883,12.050682067871094,12.059576034545898,2.9781906604766846
6,0.47397893571698907,5.457100194715933,0.0035007351799456283,2.7194707813405894,3.575532872186193,1.2699971199035645,4.207048416137695,7.4570770263671875,9.961901664733887,11.234681129455566,11.497488975524902,11.510705947875977,11.524613380432129,3.6867456436157227
6,0.5218379233957086,3.066523109193196,0.00418415523841224,2.762541129982773,3.2630947891550504,1.2870354652404785,4.262174129486084,7.558507919311523,10.090662002563477,11.399101257324219,11.6476469039917,11.656187057495117,11.662946701049805,3.4801106452941895
6,0.47585278811405496,7.519072435091907,0.003852593129197114,2.880528480640485,2.967789784708796,1.2159099578857422,3.8824238777160645,6.546914577484131,8.317893981933594,9.056632995605469,9.238155364990234,9.326522827148438,9.418996810913086,3.380125045776367
6,0.5647488061221828,2.810747902253586,0.011627323335000564,2.434175197516727,3.3726052941224998,1.2590153217315674,4.165198802947998,7.362943172454834,9.773448944091797,10.967893600463867,11.231964111328125,11.25082778930664,11.26690673828125,3.294123411178589
6,0.5114024307487096,6.6865173092237855,0.004234686356624934,2.8271206272408826,2.1585688775796,1.1042771339416504,3.3523600101470947,5.268117904663086,6.331659317016602,6.745901107788086,6.981545448303223,7.162692070007324,7.301921844482422,2.7553372383117676
6,0.4621456951640749,3.4723815097817137,0.007633286557043883,3.3797152587347137,2.0702058886754426,1.174501895904541,3.696310520172119,6.214358329772949,7.978302001953125,8.788591384887695,8.925765037536621,8.967899322509766,9.080351829528809,2.97947359085083
