n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,cluster_id,cluster_conf
0.31313545,14.34919548,49.9128952,2.83315349,5.38729477,1.1940496,3.93131804,7.06577969,10.07713223,12.06490326,12.82172966,12.90317249,12.90338421,52,0.9999999999999964
0.3888138122208107,10.684239912660717,63.26641437188077,5.3,3.8,1.2331264,4.1362057,7.285637,10.172041,12.065146,12.70458,12.770287,12.772278,52,0.9999998693061901
0.6235427947357151,4.064290507391454,284.63012725955684,6.7,3.6,0.8890054,3.0945656,5.504735,7.6652794,9.121951,9.6621,9.668567,9.66735,52,0.999999964504467
0.35931018,13.76959324,24.59557343,2.7679472,5.43024921,1.23716164,4.04544449,7.26607037,10.32958031,12.36734772,13.17118073,13.31575298,13.31688213,52,0.9999999999976747
0.7912116401330981,3.711811110695695,187.36307659166016,6.6,5.0,1.0227909,3.641222,6.3895597,8.762859,10.310557,10.936586,11.058612,11.06914,52,0.7852381759158372
0.4082021159027843,0.3108787643877316,109.60909806306393,4.4,3.2,1.1782494,3.8362398,6.7922335,9.528117,11.179193,11.688358,11.687742,11.687742,52,0.8750699295487533
0.3136877147056645,44.09657456318852,136.15821588295597,6.7,3.0,0.9205167,3.1365743,5.61143,7.8416395,9.299076,9.81989,9.830135,9.833866,52,0.9999998588712391
0.3084307,12.36521149,35.32321167,2.02388024,4.825284,1.12637067,3.70302677,6.7163043,9.52703667,11.33449745,12.0291481,12.04314804,12.04367828,52,1.0
0.4316465786198088,2.913269264848396,207.89415404154164,6.0,5.1,1.0587015,3.749971,6.6260533,9.201836,10.968954,11.658089,11.733009,11.734507,52,0.9999999999646167
0.4753550884967511,5.3942174316741225,239.30358254683108,7.0,6.9,1.0111976,3.7883272,6.845517,9.59568,11.537945,12.491692,12.711193,12.711422,52,0.9993884654512472
0.4580433805579796,1.6679528962208807,80.86515749983434,4.4,6.0,1.2792125,4.322318,7.656019,10.4909935,12.231482,13.184191,13.301285,13.305002,52,0.9983181699649516
0.6159879242655962,9.800757643157926,28.482739680546626,6.4,2.4,1.0958369,3.549257,6.2881947,8.752378,10.308076,10.875872,10.964218,10.978089,52,0.9997320820361506
0.6798694955987592,0.8374127256814562,255.8668478158075,6.3,2.1,0.79169536,2.7504456,4.961749,6.9673653,8.315784,8.775258,8.766997,8.765504,52,0.9999999999941124
0.3810696456817498,1.3433835388932012,263.97354153646233,6.5,6.3,1.0041623,3.6910696,6.576027,9.1655655,10.971566,11.81021,11.964784,11.9650755,52,0.9999999996207194
0.3121782334710002,36.54029363297951,10.060481729494652,6.4,2.8,1.1425714,3.765263,6.73816,9.600946,11.537495,12.232667,12.302847,12.307474,52,1.0
0.3730065432099159,8.563984718684651,151.41648108315363,6.9,5.5,1.1233644,4.091148,7.4043937,10.490572,12.724031,13.753843,13.907785,13.908112,52,0.9982884629177596
0.43812007,8.63299084,14.77465916,2.9427166,5.07029057,1.29584885,4.22611713,7.53194809,10.49036026,12.40631962,13.23211288,13.41119957,13.41685677,52,0.9999999656777524
0.4730929140348892,23.14639699098405,117.31433810648366,6.9,5.5,1.0467796,3.795607,6.7143855,9.226698,10.875914,11.559185,11.702465,11.720638,52,0.997931273580118
0.3230915138116496,11.940306342007643,269.70353930311023,6.3,3.1,0.87208486,2.9956617,5.339414,7.4273953,8.803993,9.271109,9.261814,9.268,52,0.9987712688447274
0.53469992,10.50755692,33.79850388,3.07111311,6.40615797,1.19555855,3.94881582,6.98480558,9.852211,11.74383736,12.4746685,12.61076355,12.61572456,52,0.9999999999985878
0.3010184787803576,22.979959245271846,247.68952559902732,6.2,6.8,0.9531703,3.459969,6.067784,8.317701,9.803892,10.417166,10.523092,10.525391,52,0.9821072071375603
0.31954327,19.39774704,37.5437851,3.81814671,5.42925692,1.25111556,4.21681881,7.44320965,10.42153454,12.35994911,13.07193565,13.18494415,13.18914604,52,0.9999999996801048
0.6811127890219233,5.562736591299869,70.28511680850853,6.9,2.7,1.0992486,3.6196558,6.453681,9.122097,10.949309,11.721991,11.832534,11.833187,52,1.0
0.3073055667700516,29.952897941967592,83.27876961415063,6.4,2.1,0.93955326,3.1656258,5.71008,8.116248,9.825211,10.460722,10.473217,10.472793,52,1.0
0.3047747287849484,25.67403027841516,82.00784157717274,6.7,4.0,1.1446161,3.973095,7.087748,10.062996,12.239141,13.156139,13.256111,13.256805,52,0.9999999811937565
0.349361796154072,2.41302046200209,237.82454198073904,6.8,2.8,0.9236314,3.1774187,5.772072,8.265087,10.10789,10.958688,11.028183,11.028911,52,0.9999999999988449
0.37931156,14.02957344,45.74772263,4.88751459,5.58466578,1.26546431,4.39857817,7.78246546,10.77438736,12.69909096,13.59287643,13.77136993,13.79586601,52,0.9982586530576265
0.4397581654950331,8.692127951706418,150.98282609767625,6.5,4.2,1.0902257,3.819673,6.7852225,9.538746,11.493273,12.282505,12.363199,12.364281,52,0.9999999999999876
0.7450762759475436,1.2853336217041915,265.96079057241457,6.6,6.7,0.9894519,3.6563053,6.5075474,9.017847,10.748363,11.557914,11.70893,11.70802,52,0.9999999883826511
0.83981711,0.95080477,45.88520432,2.8320756,5.63449907,1.25840449,4.10074615,7.30319309,10.28495026,12.19244289,13.09126949,13.32934284,13.33249378,52,0.9999999188600517
0.711134007232164,0.7905362058548461,168.14600271224322,5.8,2.7,1.0172453,3.4089115,6.1255264,8.642154,10.351478,10.957788,10.9610815,10.960552,52,1.0
0.3952961639592841,13.04951184122845,146.2650594227144,6.2,2.8,0.99972916,3.360908,6.0283566,8.480768,10.1142435,10.727466,10.742262,10.742796,52,1.0
0.33394772,17.21583366,25.81982613,3.13797998,5.54520464,1.25119138,4.13686848,7.37757111,10.47958374,12.54424,13.38531399,13.555583,13.55679798,52,0.9999999998490843
0.6030274745439207,10.101890656805397,141.0288689172141,6.8,4.2,1.0421624,3.6414952,6.4175315,8.888308,10.507029,11.129623,11.219667,11.221384,52,0.9999858117584445
0.44303212,4.35462618,44.74293518,2.51998997,5.03517962,1.22536087,4.00285053,7.26205349,10.35811996,12.52793694,13.49840736,13.59904099,13.59908485,52,0.9999997748938205
0.61896265,5.79100895,43.53802109,2.78517914,6.36901999,1.18654037,3.87951136,6.90357971,9.77912712,11.71220303,12.47816849,12.62963486,12.63101006,52,0.9999999999998881
0.59767431,5.32072115,24.84302711,2.2304666,6.31323099,1.16439724,3.78367901,6.80920839,9.74411583,11.82167435,12.72541428,12.94412994,12.95268631,52,0.992821137234317
0.4179440939780978,0.1616629013350258,159.28598205134548,5.4,6.2,1.1658049,4.0930037,7.2723107,10.190599,12.144228,12.810204,12.864105,12.868059,52,0.9999999999717382
0.30346304,8.61963272,15.53907394,2.47321892,4.21440792,1.27823901,4.15679455,7.54732466,10.62275696,12.6322937,13.73978806,13.98702812,13.98700905,52,0.7450222322774984
0.3285563014208786,67.21384741330698,18.856083677207323,6.9,2.9,0.974329,3.2607145,5.7971663,8.073906,9.49988,9.98424,10.014286,10.022146,52,0.8537504868377923
0.5478757226633612,4.474850109230825,129.9300873937248,6.6,5.9,1.1633916,4.2115855,7.5849643,10.635162,12.732882,13.690903,13.863459,13.87178,52,0.9999999287126887
0.41847742,9.69105148,49.23694611,2.51860046,5.7501626,1.16457152,3.81391668,6.87833023,9.86835384,11.83146763,12.60382652,12.70643044,12.70663834,52,0.9999999999998952
0.619406536875327,4.569644382204111,333.6447954787822,6.8,6.7,0.88540316,3.2982264,5.828108,8.046556,9.569341,10.251134,10.360827,10.360604,52,0.9999999999692957
0.4266800821721297,16.27173218150274,328.4153214902472,7.0,3.4,0.788177,2.7534528,4.928973,6.8589296,8.135933,8.550459,8.546609,8.543154,52,0.9817585718203824
0.3067920749977696,36.626676558778,294.16250925821095,6.7,7.0,0.8584304,3.1892934,5.6167645,7.7102017,9.109713,9.690561,9.775965,9.776102,52,0.9987212943404139
0.3489792948266284,5.452887609852072,254.13043443199007,6.1,5.3,0.99423075,3.545938,6.2279983,8.62142,10.24015,10.922394,11.004631,11.005466,52,0.9999999999363087
0.89547282,2.44069529,45.50835037,2.03858614,6.59763193,1.04633021,3.38133287,5.94861794,8.32258224,9.91026878,10.53542328,10.6449852,10.65604019,52,0.9999999999999893
