n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,cluster_id,cluster_conf
0.7031367386007624,185.9980410038684,242.8109536226976,3.6,5.9,0.3315196,0.5350776,0.70833397,0.8683548,1.0138345,1.1461415,1.2661691,1.3759723,58,0.9548976673578848
0.7134110793516926,175.71137755009002,300.8504747825324,4.0,4.5,0.33835363,0.53533125,0.7053542,0.8621607,1.0059767,1.1369743,1.2558675,1.3645515,58,0.6322258911904396
0.525417158158426,268.92174180714426,36.41854739732828,4.0,3.0,0.33874536,0.6293421,0.8737011,1.0883708,1.2766414,1.4427047,1.5893707,1.7209921,58,0.9625358125751955
0.6905294694821547,166.41166639912245,319.2403559660591,4.9,3.5,0.34165645,0.6046765,0.8237221,1.0222657,1.2007711,1.3609173,1.5043828,1.6342728,58,0.9689089568123229
0.535640424590554,265.33602768415886,142.75926670270218,4.5,5.6,0.40979815,0.7420502,1.0079832,1.2442822,1.4520221,1.6364546,1.8007131,1.947679,58,0.9999874626910574
0.7313262762268442,152.12446990531765,336.9386805562645,4.6,6.4,0.39953995,0.6874981,0.92386675,1.1389694,1.3290601,1.4990516,1.6506381,1.7870984,58,0.9999999998980229
0.8633861681296104,114.7624723118085,281.3185651555822,3.4,3.8,0.30492806,0.5083883,0.69063973,0.8547914,1.0013244,1.1318972,1.2488396,1.3542082,58,0.9999999999999538
0.5833356802958618,180.14368925003376,373.96960008202205,5.6,3.1,0.32174325,0.61397624,0.84241986,1.0443625,1.2225556,1.3812499,1.522028,1.6484623,58,0.9999999107509532
0.6047050297159468,213.9329127642775,306.5201211140883,5.5,5.6,0.4048996,0.74547005,1.0201454,1.2624707,1.475532,1.6660652,1.8370671,1.991777,58,0.9999999999331628
0.6421995391186603,191.60037191724336,360.25856487103323,4.8,3.8,0.337497,0.5533688,0.7288301,0.8905809,1.03708,1.1699665,1.2906101,1.400965,58,0.9969603843953523
0.7742003179103852,146.3395534765967,275.9375917956191,4.1,6.7,0.38489866,0.65875006,0.88856316,1.0981522,1.2845001,1.4515877,1.6016216,1.7369528,58,0.9999999999999822
0.6618197280717386,172.2755443995586,191.8687348085356,3.1,2.5,0.24472475,0.41462016,0.5663216,0.70142746,0.8210647,0.92882323,1.026439,1.1149459,58,0.9999966310611418
0.7180144318463335,162.50079071604742,317.1509960614069,4.9,6.5,0.41020298,0.7273092,0.9938817,1.2345285,1.4462147,1.6357613,1.8051033,1.9573803,58,0.999994950462316
0.500869426213348,258.2615565347783,347.79059211736734,6.7,6.1,0.40344143,0.8462782,1.1804242,1.4480667,1.6854882,1.9016194,2.0946517,2.2677827,58,0.9998033953000485
0.530396440231607,289.1543220694955,79.85637583518366,3.5,6.8,0.34286547,0.5806513,0.77576256,0.9547882,1.1158843,1.2620034,1.3947463,1.5160546,58,0.9991471263912377
0.6443119248334179,205.5115978357103,225.35841693353092,4.6,6.8,0.4093256,0.72469234,0.9878478,1.2261653,1.436892,1.6255002,1.7938533,1.9449191,58,0.9999980096109555
0.4428076419144323,296.6583378108595,367.44660560659577,6.9,4.1,0.34965563,0.6708746,0.9123845,1.1222978,1.3105516,1.4802418,1.6338553,1.7754011,58,0.9999999999636238
0.9062398336497794,95.68144173935832,320.51816641161423,4.1,6.4,0.39693213,0.7039833,0.9607506,1.1906719,1.3921218,1.5699015,1.7266488,1.8649726,58,0.9758883483345966
0.5273189674385654,250.5836410695464,8.078111429581458,3.0,2.9,0.2981801,0.5395417,0.74302673,0.9204953,1.0752406,1.2126594,1.3340206,1.4433494,58,0.9999999073712463
0.5740682656046865,238.0276602171984,344.556248682527,5.5,6.0,0.39171982,0.67902184,0.90985394,1.1179066,1.3007884,1.4674244,1.618671,1.7583227,58,0.9999999887674509
0.5386745007171376,279.55253332233167,7.41794089418133,3.2,4.9,0.33649492,0.59416485,0.8130965,1.0100274,1.185544,1.3423028,1.4836216,1.6112909,58,0.9996984867297234
0.4446256829500425,296.1254839609411,191.5205197932811,3.9,2.4,0.24276018,0.39740086,0.5307069,0.6496496,0.75656486,0.8541596,0.9430008,1.0244865,58,0.9992671548268247
0.6926992024194583,157.35467719499343,347.9253704758717,4.3,3.2,0.3074808,0.51256585,0.6832869,0.8379226,0.9776058,1.1027312,1.2150092,1.3166618,58,0.9999997927512948
0.5542636348049095,272.6630564902904,131.47447099904014,4.4,4.4,0.3790245,0.6606622,0.8938956,1.1059804,1.295423,1.4657278,1.6194491,1.7583556,58,0.9999999972593958
0.6382116422737509,187.29171039897253,133.59340895694544,3.1,6.1,0.32787466,0.58370256,0.794446,0.98250675,1.1480975,1.2948332,1.4252887,1.542283,58,0.9999999990321875
0.7344536081488735,154.63739277979025,228.1485015504329,3.4,4.4,0.32514048,0.54830456,0.7393203,0.9112997,1.0655932,1.2031999,1.3263555,1.43677,58,0.9999999999978755
0.5300544310658339,269.2988042527308,99.31786261255463,4.0,5.4,0.39256287,0.7008219,0.94813967,1.168356,1.36267,1.5353279,1.6888695,1.8265185,58,0.9988899402822595
0.7197997069392406,135.63571581210394,359.20513852163504,4.5,2.8,0.28828526,0.50797415,0.6903584,0.8547957,1.0008273,1.1314406,1.2478695,1.3522606,58,0.9999999999994991
0.8534436101875216,113.20298460684602,395.0532401026922,4.6,5.8,0.3889966,0.6581516,0.88202477,1.0875821,1.2694798,1.4319162,1.5767269,1.7069597,58,0.9999999998804299
0.5499205540797846,266.0565355929214,106.32167369411604,4.4,4.1,0.38401985,0.6932564,0.946867,1.1740222,1.3747039,1.5534811,1.7124009,1.8557158,58,0.999999990230048
0.7068652881996127,153.35411485314629,246.56719792912608,2.9,3.2,0.24893045,0.40182924,0.5402875,0.6608789,0.768481,0.86553097,0.95312023,1.0323496,58,0.6281844242891899
0.5579199326762112,224.838320144674,11.016707884644816,2.5,5.7,0.2863226,0.5321603,0.73737,0.9170666,1.0746584,1.2153363,1.3402662,1.4530811,58,0.9995772515986963
0.6328091615788385,157.37359566652034,301.21676800348774,3.5,2.2,0.22553182,0.37230468,0.49929953,0.61240864,0.71266365,0.80358124,0.8852205,0.9590399,58,0.9990575239804643
0.7390979804915229,130.41285964983848,163.02527350880513,2.4,4.7,0.25017214,0.44446564,0.60762215,0.74921703,0.8749051,0.98671246,1.0861039,1.1752772,58,0.9999999956963883
0.8630517430728484,108.26480679096925,198.0560848880816,2.2,4.7,0.20988083,0.3562684,0.48848915,0.60189533,0.70523643,0.79812574,0.8817115,0.9580941,58,0.9994136444143884
0.8662059114196767,100.3479913981795,208.05742303698352,2.1,6.8,0.2005353,0.3345909,0.45987368,0.5613284,0.6553006,0.7394004,0.8139205,0.88227844,58,0.9998660417169007
0.6089821446321766,178.7493867876684,5.319093138761666,2.2,3.1,0.26390195,0.48707867,0.6780844,0.84397554,0.9893789,1.1167545,1.2304215,1.3318505,58,0.9999997226690411
0.6168521207684515,228.4127015658149,93.54856348855031,3.8,6.1,0.38489532,0.6870179,0.9398608,1.168539,1.3715863,1.553297,1.7154036,1.8613472,58,0.9648173241358734
0.5491643707640406,244.93290282438377,125.47766945753204,3.7,6.4,0.38171387,0.6753106,0.9096894,1.1184883,1.3023715,1.466547,1.6126113,1.7444482,58,0.7011998437421907
0.6032914267425193,219.21270653058733,344.5260419055944,5.6,5.2,0.38733482,0.6851907,0.9247856,1.1415243,1.3337154,1.5073981,1.6654997,1.8095932,58,0.9999999725311252
0.5343676973600673,226.38691297021424,369.7604688095857,6.6,5.2,0.39753914,0.8180423,1.1433697,1.4129515,1.6477203,1.8587489,2.0475764,2.217379,58,0.9911835320669661
0.6874261626011451,170.40159501587334,301.91255619953625,4.0,3.9,0.33293605,0.5432751,0.71897626,0.87875247,1.0232046,1.153137,1.2703292,1.3760421,58,0.9917665274343214
0.5406071801488873,241.4238999275651,246.8846576330885,3.9,3.0,0.28120065,0.4502573,0.596472,0.72959447,0.8488805,0.95747185,1.0563755,1.1470532,58,0.8814365827822418
0.7569540577993165,138.5961277642876,157.89287432717978,3.3,3.2,0.31612515,0.5723114,0.7954254,0.9905658,1.1612592,1.3120794,1.4453058,1.5640655,58,0.9999048733337845
