n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,cluster_id,cluster_conf
0.8822504431439888,236.68256180561707,28.04514541862302,5.3,4.5,0.36134434,0.5663781,0.81462,1.0413833,1.2575631,1.4595318,1.6502976,1.8296499,15,0.9999999497889837
0.9838984141444488,171.659884878027,108.68863110948035,4.9,3.4,0.3105123,0.5009575,0.7223935,0.92393255,1.1171327,1.2984633,1.467969,1.6268845,15,0.9999999759733672
0.888943612362215,289.93198196310533,117.90702297107111,5.8,5.9,0.35434103,0.47473812,0.6961279,0.8911333,1.0719867,1.2435961,1.409235,1.5657291,15,0.999571343154902
0.732819177159694,171.15727744032378,340.72593236420016,6.0,2.3,0.21070981,0.3749373,0.53322935,0.68265057,0.8247063,0.95904326,1.0851192,1.2038972,15,0.9728039078616096
0.9554095599462032,199.4952651151804,89.91199686660703,6.4,5.8,0.38943863,0.6415243,0.94767,1.2204833,1.4724631,1.7114553,1.937005,2.149273,15,0.9999999994781987
0.8658948521532781,295.4155509052012,167.2103344369324,6.4,5.3,0.34192038,0.4568615,0.6700244,0.85645247,1.0314693,1.1970339,1.3570004,1.5089955,15,0.9993596291298804
0.9495663279277944,179.35292125414745,129.09879313564096,6.0,4.4,0.367136,0.6068344,0.87934494,1.1307378,1.3662353,1.5868587,1.7932582,1.9860201,15,0.9999999188224427
0.9722034196416928,253.94638384149945,138.52006062877376,6.1,5.7,0.3532977,0.47597885,0.7088642,0.9088297,1.097239,1.2753391,1.4473281,1.6106114,15,0.9283450262263914
0.9961453090341784,168.95743327805323,277.3435902268368,6.7,6.8,0.379941,0.60737276,0.89400387,1.1386776,1.3645902,1.5844207,1.792151,1.9886622,15,0.999990562304966
0.9869372536262132,225.16265889649367,86.5414943476079,5.8,5.8,0.37009192,0.53955936,0.79727936,1.0244651,1.2375565,1.4387603,1.6307974,1.812645,15,0.9999999493664631
0.8593933949468844,296.35560274149964,164.56177568222873,6.0,5.6,0.3464241,0.45896387,0.66788197,0.8520055,1.023004,1.1853547,1.3418841,1.4899492,15,0.7757306312250885
0.813109170232938,165.67922096051154,279.0284141908295,6.5,3.0,0.28723526,0.51699996,0.7414825,0.95513844,1.1555095,1.3435731,1.5184474,1.6813245,15,0.9999241984178922
0.8321511861824467,262.7783241421362,249.1157370210149,6.9,4.5,0.32591295,0.4670353,0.66813993,0.85432196,1.0302868,1.1977129,1.358602,1.5119891,15,0.9929771285821537
0.8897852388482934,249.19905925828724,136.4317144468313,6.7,5.2,0.35821247,0.5390763,0.7925825,1.0180745,1.2293429,1.4299712,1.6215162,1.8043227,15,0.9999707072557991
0.8949714915136329,197.58029008434093,278.4529375880996,6.9,4.7,0.34757328,0.54580164,0.78394127,1.0054975,1.2109156,1.4056411,1.5901446,1.7657533,15,0.9999996473980897
0.7370366248276041,261.6805612768042,96.55963388696956,5.3,3.0,0.2760043,0.45463467,0.64912915,0.82831264,1.0002582,1.1628671,1.3155189,1.4590287,15,0.9999868568819694
0.7331251614056904,221.2696375890229,118.57893556876049,4.5,2.2,0.21344352,0.37020302,0.5317044,0.68290496,0.8248663,0.95872664,1.083638,1.201191,15,0.9973229512386746
0.9590073829666848,231.3274028424229,43.27454496530119,6.1,6.2,0.38381672,0.5875263,0.87694263,1.1289735,1.3620515,1.5844746,1.7958965,1.9969325,15,0.9999997276502304
0.9050877909585268,184.26768526367408,70.7961938565303,6.0,3.8,0.35748982,0.62091994,0.9016683,1.1619022,1.4061725,1.6335237,1.8453104,2.041756,15,0.9302740171451432
0.9636096912078704,215.0415291777447,45.048935687623896,6.6,5.9,0.3887744,0.6318722,0.943871,1.2159882,1.4698391,1.7122335,1.9418993,2.1589866,15,0.9999487421105782
0.7534497850154829,246.8388221471972,91.23671478158842,5.1,2.7,0.25583696,0.43065715,0.61721563,0.7906904,0.9562142,1.1124952,1.2589738,1.396755,15,0.9999864083545023
0.8689437445085737,239.64514226632207,230.43703188432195,6.1,4.6,0.3360839,0.48294067,0.6872883,0.8760519,1.0539002,1.2220335,1.3830619,1.5352879,15,0.9898009755931845
0.9639114747148432,197.245733265946,254.8311161479551,6.5,6.9,0.37429762,0.5643239,0.83456135,1.0634885,1.2719374,1.4771338,1.6718426,1.8578463,15,0.9991497043545033
0.9549469063298794,234.595440191248,24.88439659661968,5.6,4.4,0.35014915,0.5255933,0.7667842,0.9814677,1.1907701,1.3862424,1.5726857,1.74933,15,0.9927933504310702
0.9484206391753658,285.42329297410765,20.526984363156146,4.9,6.9,0.3572054,0.47941732,0.6889119,0.8848729,1.0710392,1.2438602,1.4120388,1.570962,15,0.7346296851926041
0.9963313126065418,190.194861920562,282.7729008795086,6.6,6.8,0.36871243,0.54422665,0.8081856,1.0282302,1.2292218,1.4279542,1.6165185,1.7967486,15,0.9927571072960664
0.9046753587983132,248.7053023483288,74.8530862506195,5.2,3.9,0.31806302,0.46750903,0.66931176,0.8511565,1.0295818,1.1964905,1.3548906,1.5059874,15,0.9986554580226422
0.901248414809772,251.8658324099792,212.9638258682144,6.5,6.2,0.3589015,0.50468683,0.7465391,0.95454454,1.1417127,1.3241835,1.499228,1.6672177,15,0.9863214776878975
0.7601280227833982,276.59411363525453,143.94184458977065,6.8,6.3,0.38021374,0.63411474,0.91996765,1.1719236,1.4030294,1.6266055,1.8383989,2.0385046,15,0.9429829275395157
0.8058374966338999,294.81773276333206,75.98755868254923,6.1,7.0,0.38089228,0.5761242,0.84695435,1.0829358,1.2955632,1.5026011,1.6997275,1.8881135,15,0.999396096574063
0.8781483658164457,236.05827586386823,169.83501480576524,5.8,5.1,0.3568263,0.52847624,0.7565446,0.9657569,1.1613636,1.3458323,1.5210743,1.6866655,15,0.9879078449254212
0.8900340179490482,279.4606887717695,118.51030383591583,5.3,6.3,0.35598516,0.47943926,0.68768644,0.87977695,1.057858,1.224865,1.386003,1.5379181,15,0.8861487301377946
0.9111900367062252,187.11518062513704,196.07669434694407,5.1,3.0,0.26395893,0.42160368,0.6028893,0.76917815,0.93014073,1.0831509,1.2269793,1.3627205,15,0.9995640089858223
0.8381624177563691,271.9368190714388,163.46418186227058,6.5,5.1,0.35038424,0.51218987,0.7429967,0.95129585,1.1451945,1.3294816,1.5054336,1.6731639,15,0.9999970595197598
0.8822795415289004,242.5694315741012,84.53202504683031,5.6,4.1,0.33598328,0.5102968,0.732779,0.9356499,1.1309023,1.3141189,1.4880495,1.6533608,15,0.9999974175259773
0.8612006751333381,260.4612619192949,12.54082343228271,5.1,6.0,0.37897062,0.57943296,0.83156395,1.065238,1.2839141,1.488966,1.683198,1.8661594,15,0.9999973002813745
0.9441542286149428,167.063973612057,215.0867146416711,6.8,6.5,0.39728975,0.7054305,1.0329156,1.3214307,1.5901794,1.8468304,2.0869236,2.3114862,15,0.999950808244104
0.7126800406066351,295.74975449713446,86.42115412682179,6.8,4.9,0.3707881,0.6294894,0.90543604,1.161643,1.397491,1.6207819,1.830792,2.0281281,15,0.9751649851305113
0.9744526098864312,201.81370285868465,78.85988405186622,4.2,3.8,0.30266404,0.45777202,0.6518676,0.8269942,0.9970882,1.1580904,1.3089669,1.4511855,15,0.976371157991895
0.8025765302354169,215.02625769196925,127.31387757811916,5.7,3.2,0.30642343,0.5210204,0.74731064,0.95758295,1.1559043,1.342093,1.5155754,1.6778207,15,0.9876869341540535
0.8884492683059959,196.1972026365138,97.62156187313164,6.9,4.2,0.36723232,0.64084625,0.9343476,1.2081475,1.4648447,1.7062068,1.9320679,2.1426253,15,0.9897922149552008
0.9220684141432476,190.11530947072387,199.5189512901757,6.1,4.0,0.3349123,0.53114986,0.7618451,0.9777374,1.1824894,1.3751049,1.5571628,1.7292981,15,0.999999950607067
0.7852964740330961,266.1364658760153,92.02319720287493,6.9,6.7,0.39312935,0.6826649,0.99772644,1.2722807,1.5288,1.7757559,2.0084515,2.2278194,15,0.9999998922975686
0.8200197119547685,248.94269105078004,216.64341172868924,6.9,4.7,0.3442216,0.5292239,0.75978804,0.9737425,1.1728878,1.3621411,1.5418987,1.7135763,15,0.9999990700057307
0.9667304170284564,195.1434069872637,196.20240044349296,6.4,4.4,0.34329224,0.5234308,0.759336,0.9752989,1.1807599,1.3747945,1.5595503,1.7343063,15,0.9997620384461674
0.8827399929130628,208.1118296865097,147.49001516548165,5.9,4.6,0.3632431,0.5833459,0.8373389,1.0723286,1.2918177,1.4979672,1.6919723,1.8736944,15,0.7309384731642811
0.8608505440589482,255.86847397879032,43.38569088118516,6.1,5.6,0.38051796,0.60197735,0.881762,1.1328773,1.3655295,1.5858493,1.7943192,1.9911332,15,0.9999999964900717
0.9951996161227308,201.64365075264496,259.84917733180083,5.9,5.2,0.3458681,0.47850418,0.6905632,0.88159704,1.0611024,1.2305264,1.3927541,1.5460649,15,0.9991156241534609
0.9487322816189844,267.1835046844768,36.14628793681587,5.1,6.5,0.36347008,0.50240755,0.72795105,0.93478966,1.1301222,1.3125343,1.4888926,1.6557074,15,0.9999588484145624
0.9838223766989668,218.6859231206261,50.79914765730011,5.3,5.9,0.37528515,0.55998564,0.8155203,1.0471787,1.2649713,1.4692988,1.6635151,1.846695,15,0.9999999730433377
0.9607486210852704,257.2972604172237,10.645221466976018,6.0,6.2,0.37648296,0.5466504,0.8210678,1.0566726,1.2765832,1.4854169,1.6858187,1.8764176,15,0.6985306581481892
0.9364196960228636,187.71755976780028,153.2610350840986,7.0,6.7,0.39773703,0.7013545,1.0343847,1.3237762,1.5959091,1.8568506,2.1018362,2.3325815,15,0.9999999981807335
0.9993432370676704,233.6466478622863,10.160049497932588,5.0,4.8,0.34943676,0.5073409,0.73223925,0.93358946,1.1319942,1.3153481,1.4913249,1.6586084,15,0.9998943337675282
0.9053723951165784,230.7413235702466,99.5251392840156,6.1,4.1,0.33729696,0.5189929,0.7513957,0.9646206,1.169476,1.3622832,1.5458856,1.7201548,15,0.6225845699882466
0.8195318073985953,277.16356687510586,154.40987858884498,6.2,6.3,0.36847448,0.54248,0.79094744,1.01229,1.2094531,1.4003816,1.5824685,1.7561932,15,0.8535629738098365
0.947736053696098,127.62161426922572,360.9011215824239,6.1,2.8,0.2542565,0.43443227,0.6223366,0.7989571,0.9664724,1.1248212,1.2732301,1.4125218,15,0.9998520810136593
0.9789924619008876,191.8421154471007,91.98693846821612,5.0,3.9,0.331321,0.5131986,0.7372234,0.9401128,1.1360538,1.3190472,1.4911048,1.6534746,15,0.9999988703562813
0.8661444443084452,286.12628166109243,101.43240605819356,6.1,5.8,0.36085892,0.5107384,0.75201654,0.9642787,1.1604238,1.3468943,1.5257926,1.6959596,15,0.9999967780008882
0.9712870003554984,172.1666734477725,157.80776980128542,6.6,4.7,0.37156773,0.62211466,0.9098344,1.1732502,1.4195204,1.6515002,1.8695722,2.0746427,15,0.9999999652560098
0.9826171579406576,154.90389579136857,145.5709754380008,6.5,4.3,0.37222528,0.6463313,0.9432626,1.2181516,1.474894,1.7153516,1.9394588,2.1478596,15,0.9999978438588225
0.939378709492309,147.21117272320333,200.0095386409629,5.3,2.7,0.26449037,0.46009803,0.6656096,0.85701966,1.0385487,1.2090359,1.367687,1.515722,15,0.9860112122941295
0.8759309399290633,263.1059604115668,18.02162711025201,6.4,6.0,0.3848505,0.6078572,0.9030986,1.1625199,1.4026737,1.6327085,1.8510976,2.0584965,15,0.9999984995525887
0.9215847503725688,283.52464057782987,112.81705844200084,5.6,5.8,0.35051203,0.46267605,0.6755581,0.8628626,1.0407476,1.2076836,1.3699441,1.5223703,15,0.9986375372036495
0.8675833590725142,269.6156354277997,37.44884347976032,5.4,5.4,0.36685038,0.5444274,0.78535223,1.0042467,1.2116232,1.4059453,1.591248,1.7658005,15,0.9999993158707663
0.8124748488370876,261.29993442346307,99.72238786052006,6.3,4.0,0.3334055,0.5246825,0.753829,0.9684291,1.1729484,1.3662133,1.5497527,1.7237406,15,0.9863871959771044
0.9996138788927258,177.91396050331784,212.1392093470312,6.8,5.9,0.376554,0.6044898,0.89398813,1.148108,1.3828788,1.6085339,1.8227773,2.025723,15,0.9999999954588965
0.964849465631864,152.37700206188632,75.83067026625288,4.9,2.8,0.2861843,0.5040853,0.7352021,0.95024633,1.1521995,1.3408837,1.5157266,1.6782274,15,0.8948855840621346
0.6977602641764845,281.9341349645287,101.59515996763696,5.6,2.9,0.26759434,0.44371104,0.6336179,0.8094351,0.97810054,1.1379509,1.2882481,1.4299736,15,0.9999732679347179
