n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,cluster_id,cluster_conf
0.8471066792080568,38.15511507359651,157.40534696043738,3.8,3.0,0.5534415,1.4068079,2.051312,2.4463358,2.701551,2.8862896,3.0333085,3.154801,43,0.9999986981793096
0.97565144,19.23814964,20.30881119,3.89371443,3.64203072,0.76123309,2.05665565,3.01797318,3.60358787,3.9872911,4.26404953,4.47465134,4.64850712,43,0.9843690450965021
0.3745364443574163,215.47185208848305,281.0336345810691,5.0,5.3,0.49156284,1.1380258,1.6521015,1.9905052,2.2036343,2.3562593,2.4768558,2.5791745,43,0.999983232935929
0.3393298088942891,234.9192286961029,328.90866735270185,4.9,6.5,0.4768443,1.0525813,1.4924283,1.770607,1.9457283,2.074565,2.1800547,2.2705812,43,0.9999697570848034
0.5082237223502901,121.451829537893,296.40036057680186,3.7,6.4,0.47480297,1.0147109,1.4179893,1.6701484,1.8358321,1.9573884,2.0576386,2.1423173,43,0.9998012362570364
0.387841800647952,225.9214436901806,8.065326598535671,3.9,5.6,0.5630994,1.3768616,2.0346456,2.4472265,2.7053852,2.893405,3.0486221,3.1816454,43,0.9997565697470112
0.4694243640650853,144.27217038576092,12.542964024253944,3.4,6.6,0.5972948,1.5007176,2.2173915,2.6514258,2.924232,3.1281562,3.2949777,3.437942,43,0.9999986303627697
0.6547724187876102,39.02666172345862,1.5176533564071892,2.6,5.2,0.7373533,1.9512563,2.7938395,3.2852335,3.6064806,3.8471394,4.046507,4.205825,43,0.8322089587893705
0.51956636,19.13338089,0.40747085,6.68606043,2.22692585,0.99363995,2.74448872,3.96861267,4.60945797,5.03438377,5.39804459,5.71839619,5.97751522,43,0.9841613650295217
0.45531502640791,126.6372269401002,30.233710051759743,2.4,4.3,0.47543526,1.1143537,1.5571141,1.8130422,1.9888725,2.1230464,2.2378178,2.3364015,43,0.9999999993374917
0.3506854446916387,231.15535694022145,271.2036302369994,4.3,4.4,0.4493866,0.9392271,1.2849002,1.5024004,1.6511598,1.7673545,1.8651762,1.949821,43,0.9999474382217574
0.4942421728715992,135.4688011785371,298.94769094495,3.8,5.8,0.46061182,0.9623356,1.3278933,1.5628395,1.7248445,1.8474383,1.9490829,2.0348887,43,0.9999995799833334
0.5089406655309474,118.39953664809114,62.49724214535344,3.3,5.9,0.5747075,1.4184694,2.0792212,2.47545,2.7236323,2.9080482,3.0591588,3.1873097,43,0.9999999954965482
0.504244665555791,93.52269510199086,62.41821306658895,2.0,3.5,0.4197271,0.93749833,1.2813652,1.4842231,1.6241477,1.7365987,1.8305619,1.9085567,43,0.9999951873963236
0.4275943800808345,186.0725259702841,168.70765891352858,4.2,6.6,0.527761,1.2330189,1.8070436,2.1798673,2.4172864,2.5886922,2.7285523,2.8458753,43,0.9993614985409152
0.6998102974996654,57.69892261501949,314.4245371933892,4.5,2.3,0.4003551,0.9948578,1.4659734,1.7669942,1.9572656,2.0940526,2.1987178,2.2825577,43,0.9741892199493013
0.58466405,19.94366074,2.34005928,6.34613419,2.30314445,0.93163967,2.54309607,3.63977003,4.24383211,4.64545202,4.98302317,5.2634244,5.49397898,43,0.9999999990205497
0.5470308866380238,109.0205058925304,218.42727159563364,3.2,6.3,0.4612193,1.002543,1.4057574,1.6637154,1.8370075,1.969387,2.0781898,2.1693,43,0.9999999133519373
0.7684097320937108,37.7458889333195,16.724029312117274,3.0,3.9,0.6822579,1.7728822,2.5530899,3.010681,3.3077219,3.5338361,3.7155282,3.868992,43,0.9999985455349475
0.7432404477322255,57.633788230947566,356.99831380722384,3.8,3.5,0.43842602,0.9440229,1.3188784,1.565675,1.7337902,1.8555229,1.950793,2.0290277,43,0.9999999989895674
0.9654365088954742,25.334826131320924,117.66974587739824,3.4,2.2,0.5101564,1.2835479,1.8314476,2.1759005,2.4124207,2.5913162,2.7351656,2.8531036,43,0.9958472628149624
0.800144083831493,47.45779602113344,201.33623689513703,2.9,3.9,0.45944428,1.0353372,1.4639351,1.740938,1.9319308,2.0758512,2.189031,2.2831376,43,0.9996757724688965
0.6795982861907652,52.05703778929877,60.40137059473638,2.6,4.5,0.5717387,1.4216022,2.0299544,2.3900304,2.6251774,2.805488,2.9498978,3.0739417,43,0.9999999397614925
0.4768190765745163,134.58075000465317,190.27201005876253,3.2,5.0,0.46501303,1.0154257,1.4213552,1.6704502,1.8366733,1.9626527,2.068015,2.1575665,43,0.999999999995417
