n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,cluster_id,cluster_conf
0.9512360412554096,113.2380870418538,178.5594410008609,6.3,5.1,0.43542862,0.8897939,1.2990084,1.6671548,1.9972343,2.294106,2.5599055,2.7982087,63,0.9999875889162542
0.7804218888809461,176.593443178994,54.80754918898967,5.6,6.0,0.4569068,0.9333596,1.3545446,1.7295032,2.0623884,2.3587036,2.6217794,2.856453,63,0.9999763111559001
0.9595319841467872,122.4637559794006,57.38480270250328,4.1,6.0,0.41951513,0.7802205,1.1153622,1.4223819,1.6980443,1.9458079,2.1672182,2.3651743,63,0.9960131883656208
0.903764571868142,137.43927849498058,11.867553920024232,6.1,4.6,0.45186377,0.9345641,1.3710537,1.7643638,2.1149302,2.4275584,2.7062283,2.9555187,63,0.9999999999118465
0.8412802761889335,158.5024339704867,0.1983196802862963,6.6,4.9,0.45815802,0.9845028,1.4508052,1.869142,2.2416472,2.5741463,2.8685875,3.1448812,63,0.978153554920177
0.8356648045548851,116.4454578752763,258.29379008592684,5.9,2.8,0.32089353,0.64622283,0.94016933,1.2084053,1.4488745,1.6646309,1.8568707,2.0285254,63,0.9999899943808993
0.572228114619166,287.58142827303783,82.46136507211502,6.9,6.3,0.43381882,0.9538975,1.3788123,1.747117,2.0807772,2.3811321,2.649478,2.8903484,63,0.9998659585802987
0.8522085041987086,143.8996116952004,194.16973719742128,5.8,4.6,0.41041088,0.7871647,1.128202,1.4392242,1.7186694,1.9702511,2.1963477,2.3998733,63,0.9999642063194878
0.763119339475711,170.3200310154902,109.26448220502122,6.8,5.4,0.44946146,0.9929991,1.4588156,1.8702097,2.2356343,2.5608106,2.8475285,3.1151476,63,1.0
0.9636588001567216,101.5570885234674,314.3638151533881,6.2,6.3,0.42753172,0.8536396,1.2313023,1.5642467,1.8633537,2.1347628,2.378214,2.5969887,63,0.9999679765707064
0.8762234203276396,135.6588936432075,30.19155451373732,6.4,3.6,0.41706157,0.86724925,1.2776043,1.6513388,1.9849026,2.2820857,2.5459712,2.781987,63,0.9995248340153909
0.7389308189733557,208.6161198274192,50.35344930414993,5.3,4.7,0.41790962,0.7883954,1.1243806,1.4302573,1.7051516,1.9535041,2.1765127,2.3782268,63,0.9901952972388568
0.8067042384235121,161.71677428839158,153.6853343175788,6.7,6.4,0.44452906,0.95406914,1.3910928,1.7787461,2.1309485,2.4488397,2.7335343,2.989757,63,0.9996894232121332
0.9288452967034664,117.17802189560804,152.64082724748334,5.8,4.3,0.42186928,0.8389988,1.2170253,1.5589204,1.8643241,2.1374826,2.3804936,2.5980487,63,0.9999999999998153
0.654815961083341,188.63689725306745,164.7949654321692,6.1,3.1,0.35757613,0.7407737,1.0749984,1.3749766,1.6400852,1.8746724,2.0811343,2.2644753,63,0.7165314247406891
0.8476713027714988,100.12253590530018,192.9237842177836,4.4,2.1,0.27260065,0.54818034,0.7971282,1.0207143,1.2188408,1.3943584,1.5491381,1.6867063,63,0.9998448955303008
