frame_index,image,distance_cm,origin_projection_cm,far_projection_cm,far_x_cm,far_z_cm
1,config_01.png,1.1970015146522948,3.5000000000000004,4.697001514652295,4.697001514652295,1.8852553487652273
2,config_02.png,3.7921471183121542,3.5000000000000004,7.292147118312155,7.292147118312155,1.7051029083755025
3,config_03.png,6.426995937185871,3.5000000000000004,9.926995937185872,9.926995937185872,1.6707950641687592
4,config_04.png,8.550758739615317,3.5000000000000004,12.050758739615317,12.050758739615317,1.7021222377564453
5,config_05.png,9.689022753020634,3.5000000000000004,13.189022753020636,13.189022753020636,1.8638820125380373
6,config_06.png,10.159540028688976,3.5000000000000004,13.659540028688976,13.659540028688976,1.9426855763317152
7,config_07.png,10.401828216076023,3.5000000000000004,13.901828216076023,13.901828216076023,1.8742703708715585
8,config_08.png,10.552784049525982,3.5000000000000004,14.052784049525982,14.052784049525982,2.0199658396367894
